e00603,"[  9.88467603   8.57201721   7.96442088   9.06375437   9.48414563
  10.50309512   9.94514566   9.96787029   9.76491511  10.0235103
  10.70769702  10.47071931  10.48160488   9.8732606   10.3615301
  10.56447615  10.03635685   9.54220796   9.37850303  10.17378697
   9.03242022   8.57298172  10.24582752   9.9748169    9.34714794
  10.23964872   9.71886928   9.1600872    7.44959546   9.33436491
  10.00253524   9.66601921   8.40139236   8.07076835   9.67718914
   9.96397609   9.05411302   8.01442131   9.74665763   9.96901834
   8.70713978   9.17980774  10.0208761    9.22205109   8.68520141
   9.92772998   9.24137012   8.88653943   9.86672166   8.72781513
   9.14530434   8.58018151]",1
e00604,"[  9.38048175  10.07717956  10.27157929  10.59877479  10.5642492
   8.68086649   8.93138979   9.45570763   8.71291053   7.18970343
   7.93054418   7.61946104   7.22368507   7.0240539    6.83534988
   6.89407244   7.23868504   7.33821904   6.79382653   7.86993019
   7.80842082   6.91817394   7.60577461   7.65888504   7.31665649
   6.30832265   8.5495762    8.51069959  10.26984824  10.81737593
  10.0345241    9.03622725   7.76412365   8.05269765   7.74726138
   7.96053848   7.02865945   7.65703695   6.93634605   6.69243006
   5.37902256   6.13393091   6.46039355   6.55684756   6.10662082
   8.17210443   7.96967852   7.80482039   7.84185543   7.82128522
   6.87027157   6.40805409]",-1
e00605,"[ 16.2439452   15.81117246  12.95229963  12.88691069  12.89800029
  13.27061194  13.18640639  12.72836026  11.69381369  10.46091195
  11.12425455  11.64218055  12.07224848  11.76913298   9.71095895
  10.40467551  10.88835595  11.24351583   9.86128107  10.11044226
  10.90281594  10.69268767   9.73669658   9.65658178  10.18616646
  10.3154355   16.77930601  16.9018435   16.0871226   16.29056371
  15.42081598  13.27906794  13.20700204  13.04247377  13.95722033
  13.76534002  12.07336917  11.59329237  12.67119534  13.4761041
  12.63736232  11.51524499  12.02102542  12.39123288  12.18625926
  11.04032545  11.59209869  12.28681217  11.50880261  11.34492175
  10.90414162  10.51451409]",1
e00606,"[ 11.24392535  10.5993609    9.94019786   9.13113467   8.86219977
   8.34382175   8.87916942   9.06698162   7.3671949    7.3860748
   8.11611377   7.42360772   6.71965437   7.07908243   6.85563535
   7.10998086   6.98206579   5.49366644   7.03535632   7.04567002
   6.74171553   6.76414392   7.06521795   7.22874256   7.07224919
   7.13301471  10.79708716   9.14002396   8.04519129   7.60135516
   8.57223995   8.16582515   7.99289569   8.08924666   7.84843011
   7.01170407   6.33236458   6.18672753   6.5585881    6.33658203
   5.90345809   6.31547657   6.03764221   5.59817356   6.2089135
   6.42191443   6.59112981   6.02312159   6.47914619   6.70082919
   6.17363252   7.52048856]",-1
e00607,"[  9.95949019  10.71123989   9.0629353    9.05647848  10.05057095
   9.29757215   9.54044918   8.6021576    7.87565697   7.51267767
   7.68261404   8.07460761   8.55510357   8.56429899   8.69268582
   9.38739984   8.3583759    9.24204596   8.88207804   9.69607716
  10.00184709   9.05545786   9.45926485  10.1924386    9.82560015
  10.76050643   9.14814124  10.69428916  10.23524202   9.17254521
   9.22179539   7.71645454   7.52957841   7.20970716   5.90391144
   6.28876861   6.80549479   7.96203248   8.04789754   7.44726572
   8.19181756   8.95905075   8.44992266   8.86205251   8.84729355
   9.93659415   9.64836867   8.68973001   8.45405314   8.97840165
   7.49388474  11.47557635]",-1
e00608,"[ 10.57704693   9.95548104  10.1435269    9.80352531   9.6991228
   8.77037638   6.01058209   5.92324426   5.62739854   5.61521424
   6.63481295   7.18072554   6.38958393   4.36267089   4.87230718
   4.81424694   5.77116296   6.80801514   7.82051162   7.18422715
   7.72713438   6.99183789   6.35881574   7.89614149   7.70974359
   7.28951732   9.24503402  10.03276885  10.05863612   9.77130596
   9.13522857   7.64871304   6.20632942   5.27827049   5.04365413
   5.54807259   5.4548661    5.75381085   5.86089338   6.39644231
   4.30630279   5.61270979   5.88632769   7.16809728   7.68861782
   6.583066     6.07602473   5.12478508   5.93202064   7.92854015
   7.66762904   7.24217037]",-1
e00609,"[  5.65069321   7.37932526   8.03249022   8.12382038   9.92354854
  10.0712285    8.67554061   9.21292613   8.88335176   8.63642911
   8.29327618   8.52230949   8.66393008   8.48123753   9.57308114
   9.15671213   9.24409111   9.34722158   9.84787565   9.88234941
   9.73755486  11.15602328  10.77193033  11.10448789  10.90722691
  11.69042594   7.01851383   8.04588743   8.14533489   8.74262983
  10.5108123   10.18578529   8.09754628   7.60114831   7.94668888
   8.30513649   8.17227485   8.31557614   8.40820628   9.10211437
   9.79380533   8.41426334   7.40094684   9.3549353   10.10853539
   9.51277765   9.77958077  11.31076273  11.55785974  10.83604108
  11.4366726   11.8114646 ]",-1
e00610,"[  9.141403     9.19668036   9.88322136   9.73579199  10.30731546
  10.31171175  10.02749465   9.00204425   7.95954554   8.0156307
   7.00963298   7.19578217   7.66207679   7.68326143   8.07676231
   7.85924328   7.55656643   7.42392811   7.22333374   9.4229712
   9.40267113   8.77801241   9.06521684   9.37725368   9.61615306
   8.4778105    9.29727762  10.49806405  10.64814315  11.70144499
  11.957599    10.99838087   8.89269317   9.92023183   9.58477958
   9.11993938   8.57543897   8.60163727   7.56989534   7.44247084
   5.60682314   6.74720047   6.77969539   7.45136901   8.53507929
   9.56871263   9.09085764   8.34802132   9.74657077   9.68571354
   8.89159494   9.25977158]",-1
e00611,"[  7.00174484   7.4991361    8.20213299   7.60709558   8.97660427
   9.15767627   9.56416729  10.68416802  10.55785433  10.26517863
  10.55952693   9.35271389  10.28110475  11.69533532  10.40411699
  10.10880413  10.70814746  10.38583346  12.34321464  12.36527444
  11.00976306  11.20392299   9.0284675   11.0246335   12.26342417
  12.2004989    7.64011769   7.90686895   8.81243512   9.215007
   7.48074579   8.18232341   9.69748401  10.54520766  10.47631849
  10.38029276   9.76613944   8.86008158  10.0933906   10.64625441
  10.5569859   10.45844188  10.69572146  10.55875657  11.38717816
  11.37453405  10.81399761  10.96563164   9.59877733  10.54422826
  12.16937651  12.29951111]",-1
e00612,"[ 13.69865579  15.38200974  15.26649804  13.20411965  11.70688111
  11.89015737  11.54450158  12.48854517  11.72055005  11.20585984
  11.20385143   9.68807912  10.50540885  12.06023973  12.93757664
  13.26859692  12.82872533  11.96950755  12.03568631  11.4152398
  12.77203933  11.71049565  12.39794395  12.82334016  12.99797739
  12.96438214  15.06902474  14.39775603  15.20132576  14.88459938
  14.23220472  13.31384857  11.0209979   12.08684308  11.86966977
  11.65933552  10.81194267  10.22990992  11.19342059   9.82081393
  11.1663934   11.21253335  11.1298588   12.21568146  11.54071947
  11.40236236  12.48040766  11.83460903  12.36923091  12.04343017
  12.90784301  13.2280283 ]",-1
e00613,"[ 12.81241464  10.62400358  10.09197417   8.78048969   8.79595537
   9.72678942   9.89609454   9.20879631   9.64853676   9.16602159
  10.08543406  10.18269085   9.84960472  10.36282859  10.21310395
   9.51655502  10.5661197   12.26980509  12.00227116  11.95374246
  10.99062515  12.28222404  11.03427166  11.55561423  11.93291415
  11.99159944  12.78008923  10.96947975  11.4029358   11.16279852
  11.16020489   9.94758053  10.37742077  10.40639233  10.18918233
   9.87727554  10.04224685  10.20169633   9.22224548  10.5243139
  10.04829161   9.90922904  11.50765491  12.58112221  11.3836472
  12.4725051   11.63224139  11.29790706  11.13628765  10.25421832
  11.13902363  10.63103734]",-1
e00614,"[ 7.82639571  7.45898755  5.50669178  6.98185576  7.23830728  6.48814043
  6.10999025  6.81215648  5.31493441  4.11347103  5.45597775  6.05896485
  4.44435471  6.2832068   6.42049934  6.72423662  6.12694041  5.4878932
  5.38656257  5.53343791  5.69222988  6.58999524  6.72794228  6.71296716
  5.71099484  6.49442568  7.43144844  7.13032811  6.40029141  7.80692857
  7.46858844  6.05646639  7.3704014   7.12120906  5.13713244  4.56526778
  3.95373446  5.27948633  6.02217174  5.68045145  6.53761616  5.67224091
  6.36952778  5.79075374  6.25561334  6.7437193   7.37229777  6.73841359
  6.85856809  6.13747719  6.58016793  6.31374785]",-1
e00615,"[ 15.34902473  16.51124298  16.08584419  14.62791095  13.05786848
  12.5821139   11.85590228  11.59755406  11.68580221  11.70879622
  10.97953575  10.65485737  10.78535323  10.20288495  10.61583857
  10.93757988  10.8283941   10.32194433  10.73324021  11.7413426
  10.97670629  10.83868161  10.81175755  11.21096463  11.86827144
  12.12758633  16.38927551  17.25092532  16.48314786  16.99656247
  15.50828938  14.9586166   14.72291939  14.06149112  13.419257
  13.21987657  13.28343671  13.12763798  12.79521693  12.60232957
  12.86242871  12.65816756  12.37512173  12.97435739  12.79712038
  12.20453511  12.31193784  11.66870119  12.42273064  12.4115973
  12.73848509  12.07856869]",-1
e00616,"[  9.5733784    9.72117197  10.36571745  11.04015892  10.69653026
  11.06597264   9.82907163   6.72269129   7.49213993   9.52130106
   9.28970672   6.86323331   6.4709848    7.11291324   7.25256798
   7.53683695   7.24555169   7.62666794   7.22197117   5.68614265
   6.36674921   7.07433416   7.72742608   8.0743027    6.63167505
   8.33360371  10.27629419  10.84642791  10.84027268  12.12315862
  11.88214005  10.21149808   7.96650915   9.47005419   9.4146747
   8.71302871   8.6988734    7.65541695   7.51228084   6.19157112
   5.79970953   6.07063965   6.14526393   6.85308874   7.56184734
   6.12474584   5.7958773    5.9104233    7.36142535   7.88710644
   6.4659043    7.72817261]",-1
e00617,"[ 15.8840725   16.43432256  15.55632086  15.23970738  14.00545299
  12.44001096  11.65384129  12.22195013  11.02289976  10.65538729
  10.50806132  10.5098059   11.11159171  10.44456796  10.4542575
  10.32515903   8.34341342  10.98885865  10.9106017   10.48050303
  10.54979357  10.80834291  11.07661066  10.77059992  11.39101092
  11.37295349  14.79646286  14.78111217  13.48042096  11.84634737
  12.12619437  11.84213729  11.84849773  11.28812166  11.05216618
  10.5940266    9.51902672  10.12942242  10.58181797   9.30994928
  10.12436627  10.03515006   9.99902227  10.06432737  10.9928444
  10.98266815  11.60533041  11.87654781  12.58260243  12.1912622
  11.8442435   11.75803093]",-1
e00618,"[ 10.95776112  11.57088171  10.8461764   10.31806395  10.36105676
  10.4886807   10.17490275   9.6304582    9.97931943   9.38169917
   9.16548806   8.31185924   7.94516939   8.82669768   9.11328503
   8.88944659   9.1176481    8.93861038   8.52015507   8.59780596
   8.09427451   7.01361333   8.29953124   8.26872529   9.01831868
  10.00805322   9.41717398  11.43435451  12.14664243  11.11830312
  11.47348691  10.58771219   9.90774366   9.6563794   10.3254682
   9.19300356   7.34882125   8.3687341    8.5529546    9.15325285
   8.63255733   8.11553093   8.19662144   8.45770818   7.85456347
   7.68435536   7.87339453   8.29222298   9.11117831   9.30930957
  10.06353267   9.35287618]",-1
e00619,"[ 14.45538773  14.47357537  13.11793923  11.16626692   9.78311466
   9.5139098    9.76190261   9.38940732   9.41727797   8.71179313
   8.47930146   7.93986501   8.34253422   8.98123004   8.74005597
   8.15077689   9.15801024   8.47944438   9.60269177   9.70364747
  10.32959935   9.37596948   9.61259608   9.83772052   9.54811997
  10.29133943  12.62412273  12.24694203  10.45490759  10.0105232
   9.79888992   9.06851564   8.12778869   7.11562862   8.35140695
   8.08140149   7.24708478   8.74733822   9.34192304   8.72928402
   9.41407818   9.86316926   9.20157533   9.42596635  10.21561229
   9.1035317    9.82649835   9.22460421   9.34624519   9.9428566
   9.76188173  10.30503576]",1
e00620,"[ 12.20623937  12.04158404  10.32844722   9.9539158   11.38059472
  10.99238357   8.93626903  10.3528577   11.06653463  10.82563247
  12.9527785   12.89283624  13.59201359  13.08813414  13.25342476
  13.6540747   14.13674532  13.24556033  12.62681123  13.93860081
  14.61960514  13.79077766  14.22212293  14.84494802  14.36367382
  14.16116759  13.55493118  12.13659437  10.43144421  10.01229695
  11.33454744  12.27752622  12.41250265  12.16628712  11.75190424
  12.63493759  13.08956311  13.70996904  12.82972308  13.21169866
  13.62784665  12.6245191   12.06472205  13.20394152  13.08279422
  14.53748635  13.63566801  12.69654784  13.85237792  14.80208794
  14.43202302  14.25403233]",-1
e00621,"[  8.73470639   9.37552926  10.0145673   11.06990765  11.07990055
   9.90540836   7.25440532   8.83321426   8.7928652    9.37972705
   9.30639569   9.96631999   8.84281419   8.97599915   9.3624838
   8.93040477  10.38396779  10.89286585  10.8611143   10.8926683
   9.35294272  10.22566249  11.66977734  11.78574575  12.054299
  12.08705442   9.20635714   9.56197376   9.83668369  10.21922388
  10.17154412   9.16086635   9.06224835   8.92579209   9.58011427
   8.88487432   8.65498826   9.6085393    9.74079057   9.0883408
   9.3151916    9.58556061  10.41721835  10.94955159  10.51915965
  10.59797452  10.10853943  10.32626164  10.14924919  11.2993867
  11.81728739  11.42879178]",-1
e00622,"[  8.97312087   9.12647408   9.26645243   9.71506246   9.15800241
  10.38480682  10.07053739  10.22894205  10.12137511   8.90191719
   8.12895844   8.24129875   9.70103416  10.47110295  10.26233509
   9.92435295   9.84816676   9.63731628   9.83053733   9.63425003
   9.31209594   9.59427708  10.41394806  10.05055365   8.84772247
   7.51961428  10.6691636   10.37771281   9.41576242   8.59602711
   9.29987375   8.97886894   9.46876373   9.41838393   8.76280834
   9.34352015  10.16700415  10.35658006  10.24467213  10.67325571
   8.94487288   9.79043933  10.20245412  10.3530173    9.40843456
  10.12324697   9.38325097   9.89734973   9.7821187    9.60973577
  10.56354924  10.06278528]",1
e00623,"[ 10.59092714  10.98493748  10.65491665   9.66948326   9.56076456
   9.15772254   7.21908979   7.73245073   8.64862788   8.24719257
   8.3873171    8.02881746   8.03239689   8.25370811   7.4316659
   9.15356577  10.80283166  10.33798694   9.1837609    9.75003519
   9.39535529   8.87482409   8.54698119   9.4563033   10.41342826
   9.50902541   9.40131279  11.17614952  10.8752999   10.99210699
  10.64746402  11.08716598  10.11368211   9.26480097   8.79345827
   9.04753078   8.96014383   9.4701332    9.07253912   8.74034375
   9.14335734   9.85305857  10.20953131   8.86761644   8.99880226
  10.15618639   9.53338972   8.86531249   9.53651559   9.77234846
   9.72172452   9.47584955]",-1
e00624,"[  7.77662457   7.22753834   8.74781537   9.57587446   9.10806076
   7.15068468   7.98066536   7.94230125   7.5374681    8.07181913
   9.27821547   8.84110001   8.18915044   8.9923799    8.45772218
   9.84661902  10.19797911  10.78415054  10.25591233  11.13848015
  11.11850622  11.34204155  10.52280033  10.81563886  11.34064628
  12.02271172   7.73647485   8.36782572   8.04310043   8.54179303
   8.13145864   8.0408325    9.07369978   8.33817978   8.62900933
   8.97898421   9.29654691   9.94034315  10.53028656   9.90143607
   9.26538469   9.62739672  10.50005734  10.93094656  10.42014359
  10.15253617  11.34928785  11.37906443  10.62789166  11.30568184
  11.21180401  11.55964449]",-1
e00625,"[ 15.93398858  16.46685764  15.81692732  14.1867178   14.90181101
  15.08017447  13.70991275  11.26970885  11.20876375  10.40855865
  10.12535936  10.0045724    9.70222129   9.99365071   9.17072309
   9.70974592  10.14461743  10.70722983  11.16651418  10.03741582
  10.75597083  11.13389624  11.96021719  11.09695255  11.5138595
   9.88791383  15.7950369   16.85599135  15.88259668  14.81917957
  14.60671792  15.10516188  14.65484901  12.28127845  11.19438939
  10.53044857   9.95477633  10.1704411   10.13812689  10.42928175
  10.17927357   9.63059455  10.56981705  11.12869063  11.05816832
  11.03763371  11.65790481  12.11630023  11.74672304  11.2922748
  11.14406805  11.45109994]",-1
e00626,"[ 11.41816548   9.21030449   9.74444071  11.67986528  11.94639249
  11.52113756  12.43286151  13.43011086  12.26842479  10.50741841
   9.69725983  10.5139481   11.4671359   10.35965464  10.58040556
  11.71548235  11.18348349  10.62105932  11.11361355  11.91007155
  10.97808809  10.20108654   9.60958932   9.62999476  10.60471808
  11.2636982   11.53896389  11.24510249  12.49370627  13.11080727
  14.28359387  14.16232327  13.40999213  12.71068478  12.75768151
  11.11291396  11.83440384  11.43370843  11.24598112  11.15862884
  11.33617192  11.78998055  11.90229149  10.57272487  10.44780961
  11.44059594  10.59114793  11.04869654  11.59076724  10.57666351
  11.17664855  11.44321371]",-1
e00627,"[ 12.86411935  13.32019907  13.93977652  13.79173288  13.62868732
  13.71757885  13.00725946  13.52801933  13.40887598  13.13241596
  12.97369451  12.43994888  12.02706811  11.65476861  12.09746477
  11.6732283   11.63805624  11.69807357  12.00340641  11.89967189
  12.52754366  11.97047219  12.30116518  11.72330365  10.94622683
  10.70667815  13.48836196  13.6189669   14.47654767  13.64539784
  14.59832079  13.69950718  13.75858376  14.5097184   13.31212498
  14.07373165  12.9411963   13.10425179  12.12342921  12.26609728
  11.93136018  12.10336535  11.7480812   12.36361658  12.0411044
  12.47362072  12.53139011  11.90255621  12.1696963   11.92326486
  10.89060712  10.97895038]",1
e00628,"[ 10.98097473  10.65097023   9.88942579  11.52230726  12.57891524
  12.0766496    9.81761136   8.98342098   9.78450681   9.35484913
   9.87337245   7.91180643   7.39839932   8.34324775   8.21163331
   8.55009273   8.79187658   9.32437186   9.86971582   8.5612       8.35507066
   8.7951255    9.60181605   9.42418996   8.9582165    8.24852632
  11.56151609  11.42387956   9.3183569   10.82938853  11.51393718
  11.04827417  11.27947873  10.10954807   9.96787328   9.36839622
   9.67594623   8.09195722   8.50935697   8.05111125   8.25340648
   8.33533198   8.79855715   9.51471396   9.32772891   8.81549358
   9.31875239   9.27886661   9.8621407    9.71674991   9.04506608
   9.26830077]",-1
e00629,"[  9.69771337  11.00091319  11.00153905  11.59399718  12.83121033
  11.83677121  10.88921133  10.90883351  10.71227073   8.95373524
   8.32672944   8.32652304   9.03887742   7.89457083   7.62828444
   7.87615404   8.0430419    8.28280154   7.931172     7.62782041
   7.30264264   7.6521846    7.74662396   7.29585644   6.91318474
   7.25416018   9.88873276   9.8815379   10.83297365  10.65823011
  12.45329618  12.56899499  10.4282179    9.78700528   8.5632004
  10.29546001   9.93992519   9.41052937   7.28061794   7.2733196
   7.37884432   6.84182726   7.14846356   8.0691476    7.01319183
   7.17290155   7.97094562   7.97927736   7.13368319   7.13600409
   7.75599446   7.57181835]",-1
e00630,"[  9.61515699   8.51267898   7.92876556   8.31865076   8.34946645
   9.38386808  10.1141082    9.298478     8.65214275   8.59943047
   9.20414413   9.76733616  10.41466052  10.68966471  10.22906072
  10.61481789  11.1902613   12.09754534  11.31539019  10.07759821
  11.40979611  11.12405481  11.38921243  11.88201559  12.21667197
  12.25622125   9.73334788   7.99773027   5.85000271   6.29453861
   5.71087272   8.74248727  10.25536178   9.76999421   8.31627241
   8.67691091   9.36674938  10.26771199  10.41449358  10.19000286
   9.80362707  10.12560338  11.41300043  11.89073343  11.37370164
  10.73328236  10.91989316  11.68314712  11.83396512  11.70093091
  12.38371894  12.9227806 ]",-1
e00631,"[ 12.83354395  14.0724338   14.99216932  15.78308252  16.03011412
  15.79715694  15.08545966  14.53084309  14.37731065  14.26163015
  13.78059549  12.80945245  11.93953723  10.56127315  10.39364423
  11.22064597   9.77768929  10.16314482  10.08081742  11.41074713
  11.43633772  11.40869626   9.71428163  10.21482072  10.09716224
  10.04640758  10.04177863   9.52541651  10.57967944  10.32644509
   9.70255692   9.74970065   9.73201269   8.55519532   7.62802266
   8.6754075    7.63881234   7.91776782   7.58202264   9.57134138
   9.35709532   9.41794523   8.81540139   9.98830983  10.83001253
  10.43263775  10.2112557   10.34501423  10.78107347  11.01147189
   9.63629947  10.09934873]",-1
e00632,"[  8.83143203  10.18079329   9.38840737   8.47777379   8.66311061
   9.24063599   8.80092493   9.30955978   8.9669673    8.2919233
   6.63613696   8.43406639   7.99688095   7.93814586   7.77998682
   6.31618152   7.1004007    7.38763971   6.9537139    8.4220847
   8.46313263   9.45877061   8.95522189   8.40948452   8.89313735
   8.21057633   9.00324326   9.08058871  10.64572099  10.53060609
  10.31085386   9.92518649   9.31611526   9.26466137   8.17936375
   6.04432534   6.39613533   6.56052289   7.26007091   6.20025083
   7.03407035   6.00278656   8.02976625   7.80570521   7.01777127
   8.02847953   8.22894193   8.67849975   8.14258201   8.82866172
   8.40770904   8.94754381]",-1
e00633,"[ 15.06428613  15.91526208  15.8846273   15.49352874  14.15485349
  13.86819458  13.66413818  11.70222123  11.17680646  10.85620085
  10.62067627   9.80279963  10.18568492  10.75195207  10.54448884
  10.47706167  11.30575048  10.3796986   10.04349585  10.89666769
  10.66766552  11.32628848  10.70934744   9.5002526   10.94552303
   9.39986998  14.50892953  14.53040555  15.44704341  15.4597397
  14.17826642  13.22667575  11.81229748  11.14723377  11.28239548
  11.03167599  10.35244513  10.28967797  10.74289024  10.5563387
   9.93478582  10.33101457  10.39671546  10.97678405  11.50953493
  10.30934792  10.1103732   10.61267228   9.74876053  10.13070993
  10.42556519   9.1634312 ]",-1
e00634,"[ 15.01103856  15.37881844  14.20249228  12.34919902  11.13948975
  10.80215005  10.11462161  10.38144843  10.12669687   9.55388333
   9.14736721   9.95472959   9.41627286  10.19920089  10.15775693
   9.89943598   9.36609646   9.22051364   9.06894791   9.67706147
   9.60437602  10.6735603   10.48049954  10.23410063  10.00095511
  10.29892816  14.35084329  14.82077613  13.77503968  12.10989082
  12.65523433  11.56598426  11.15439556  11.14681145   9.96094296
   8.71026028   9.07143528   9.09597995  10.21934712   9.85771394
   9.35453144  10.13236497  10.30190326  10.5190857    9.96257215
  10.02572778   9.29530412  10.98016959  11.00475124   9.69698703
   9.39258046  10.24583191]",-1
e00635,"[  6.48158101   6.60648956   7.79999821   7.96728168   8.49211614
   9.04986824   9.31154006   8.66566457   7.59745058   7.75724137
   8.60756309   7.49191226   6.08231181   6.36365792   8.89779564
   9.58461241   8.54777689   8.77051076   9.86810985  10.79116382
  11.27069988  11.60816124  11.29058008  10.19314056  10.36192741
  10.39566192   7.19804255   7.19198583   7.01482643   5.28281883
   7.85981507   8.76529754   9.59356858   9.96183552   9.02650516
   8.66659518   9.18096439   8.15788703   8.95572173   9.62854558
  10.20035453   9.31730025   9.49643976   9.13585032   9.45239146
  10.88293187  11.76009356  11.52482617  11.39426296  11.15919488
  11.09654163  10.65522879]",-1
e00636,"[  9.74320109   9.46842809   7.58661126   6.60199228   7.60244011
   7.48712571   8.48542337   7.82231158   8.27157239   7.94733595
   7.41577474   8.35998426   7.86923296   7.29554186   6.64810576
   7.02762965   7.1163903    7.32487645   7.22374204   8.1659508
   8.9101794   10.80703754  10.26481452  10.12923444   9.68293517
   9.2553987    9.25827696   9.4711202    9.2624426    6.89060827
   7.91054231   7.86915267   6.57744368   6.99306792   7.42456875
   8.03917752   7.74406773   7.61319017   8.02254385   7.52681252
   8.75713449   8.28697653   7.66694425   8.01553413   8.36503673
   8.15632012   9.19309297  10.72013768  10.47070024   9.34643452
   9.12782732   9.26436279]",-1
e00637,"[ 11.67249035  12.21088095  13.53760454  14.19231565  13.36432269
  12.86799038  11.47926121   9.88349322   8.56536899   6.95560895
   7.12928831   5.9522469    6.75348746   7.07558793   6.83970247
   7.61009576   6.37979663   7.28401924   8.26093841   8.57992737
   8.37855959   9.25075879   9.28470774   8.71018959   9.12000856
   9.63109995  12.85398617  13.74511466  13.67503452  15.10998515
  14.26884656  12.51814645  12.45803345  10.66524075  11.04967201
  10.90063658  10.2488853    9.4188748    8.96130755   8.38127472
   8.6178434    8.66494302   7.61502276   7.64838929   8.08669062
   8.81087364   8.63423101   9.36120428   9.53788261   8.42512127
   8.76088826   8.47486856]",-1
e00638,"[ 10.37511816  11.3643336   11.2966988    9.97193133   9.99339335
  10.21913905   9.89782563   8.8834308    7.60173013   6.95618653
   6.48797983   6.42150818   6.24299857   5.36586005   6.93608942
   6.79642291   6.4975926    6.55570306   7.30858917   6.56605453
   7.24662009   7.89477533   8.21804646   8.44382085   7.3408836
   6.78914776  10.775176    10.59255546  12.73307809  13.07081631
  12.59480499  12.74292337  11.84256327  10.18548709   9.89971238
   9.23038865   8.6548062    8.83891983   8.94011297   8.47613666
   8.24719274   8.03894855   8.21977776   8.47658191   7.07949316
   8.38464607   8.66861377   8.09099087   8.06617243   8.06125843
   7.62594673   8.13072377]",-1
e00639,"[ 8.36907555  9.01750104  8.89663045  8.93804214  8.16386875  8.71057639
  8.31137566  6.56126607  7.19336223  6.17972648  5.89712542  2.99625951
  4.01163546  5.65667111  6.6168648   7.13502529  5.81055021  6.33596109
  6.40904994  5.78900864  7.66211471  8.10286409  6.67580835  6.24806385
  8.05534053  7.37965171  9.00136798  8.78482712  9.39868962  9.94387929
  8.97809178  8.08784708  7.87109033  7.42467045  6.78520948  5.73404691
  6.4601563   5.42440872  4.45905293  6.39055708  6.84450356  6.58539415
  6.39170874  5.83013322  6.64293466  6.99289593  7.61166255  7.89940656
  7.1725953   7.59722325  7.86347658  7.37140946]",-1
e00640,"[  9.16625082   9.45723247   8.66675549   8.1784021    7.00464548
   5.83348208   8.21602435   9.55778818   9.03932246   8.61685781
   9.28646171   8.39293482   7.64943008   8.91582414   9.12500486
   8.58456497   9.21927758  10.04515432  10.20198381   8.98460796
   9.65911627  10.24827499  10.28886074   9.08198725   9.6116043
  10.53779401   9.22114614  10.31442551  10.67261298   9.33456809
   8.96613219   7.97444628   9.15021654  10.29227005   8.97423031
   9.00672757   7.80589073   7.46037228   7.82672112   8.74194762
   7.89993424   9.54942639   9.25132634   8.49714535   9.11683539
   8.6232805   10.43009541  10.59650502  10.06690514  10.1846395
  11.39304189  10.79002133]",-1
e00641,"[ 11.67962282  10.40986998  10.43042177  11.50382401  11.855533
  11.26543419  10.18873704   9.86195826   8.84270554   9.54826573
  10.11744087  11.36223492  10.34138618   9.85574158  11.03814702
  10.55554343  11.02289113  10.20406029  11.47124113  11.31592535
  11.00448429  11.08968453  11.69886561  12.01083542  12.97216803
  12.34359136  11.60595123  10.4659401   11.15983656  10.40430343
  11.96025992  11.74822024   9.43609303   9.31900105   9.13580251
   9.40642846  10.31015979  10.75735742  10.04451261  10.37872623
  10.77540814  10.59166722  10.10950186   9.99542347  11.78604438
  11.25975986  11.74740583  11.44049795  11.753412    11.78420756
  11.51675716  12.51270036]",-1
e00642,"[ 11.54446643  10.00073988   9.26968184   9.82259948   9.72408858
  10.33338887  10.08934183  10.04298342  10.00723467   9.07174077
   9.07015566   9.43713007  10.3646458   10.21723067  11.03082419
  10.72098861  11.24473043  10.66207804   9.72294497  10.73304488
  11.41320901  11.07140613  10.24372986  10.84355265  10.51831722
  10.2776083   11.56534512  10.0982582    8.98357072   9.22003101
   8.20221071   8.03757275   8.9363853   10.2638812   10.18188411
   9.22367266   9.88962985   9.83202643   8.8883746    8.96176595
  11.20598288  10.90386187  10.74735459  11.11584877  10.30059859
  11.25697118  11.4573175   10.23506946  10.85928938  11.2616467
  10.05247838  10.93006199]",-1
e00643,"[  6.86547459   6.98252178   8.44826485   8.11758556   9.01053257
   8.54096241   9.73182885   9.3637253    8.42141389   9.10540777
   8.27940805   8.15255012   8.25627171   7.55095046   7.64856929
   7.21141915   8.88251615   8.29716218   9.70236192   9.63199024
  10.04588341   9.46500992   9.55457177   9.96517251  11.41876459
  11.17540526   6.79806928   7.41251318   8.85646662   8.82261471
   8.87512835   8.56853577   9.45697167   8.50788318   7.63412528
   9.10210466   8.5266972    6.50586405   8.28378911   7.92011793
   8.08612848   8.56232571   9.24004137   8.1030551    9.85873949
  10.50392753  10.0771827    8.9241458    9.69910803  10.16215976
  11.05749755  11.84758034]",-1
e00644,"[ 10.6890769   12.31775115  11.78901852  10.99560911  11.21495321
  11.4134149   10.42230147  10.2938445    8.68807321  10.29546053
   9.89658043  10.02528225   7.76509729   6.98306292   8.17389712
   8.76228433   8.83446223  10.1252542   10.70262633  11.33637733
  11.34280491  10.81644842   9.96989516  10.1088219   10.88557586
  10.6814502   10.50161219  11.87797767  12.0683036   10.47718039
   9.59933704   9.92392388   8.81906259  10.08662442  10.18075124
  10.28024881   9.91322211   9.99587742   9.17168219   8.97557505
   8.18925637   9.2980205    8.93086124  10.53930863  10.60201699
  10.73480383  11.23816367  10.48854192  10.41111214  10.01644288
  10.9144208   10.88534735]",-1
